Timestamp_ms,GPS_Year,GPS_Month,GPS_Day,GPS_Hour,GPS_Min,GPS_Sec,Time_Valid,Accel_X(G),Accel_Y(G),Accel_Z(G),Gyro_X(deg/s),Gyro_Y(deg/s),Gyro_Z(deg/s),Altitude(m),Latitude,Longitude
4539,0,0,0,0,0,0,0,0.159912109375,-0.879150390625,0.07666015625,90.789794921875,12.55035400390625,-39.0777587890625,545.4287719726562,0.0,0.0
4593,0,0,0,0,0,0,0,0.242919921875,-1.080810546875,0.031982421875,53.41339111328125,-8.270263671875,-43.4722900390625,545.4287719726562,0.0,0.0
4648,0,0,0,0,0,0,0,0.30712890625,-0.532470703125,0.4365234375,73.7152099609375,32.34100341796875,-5.28717041015625,545.4287719726562,0.0,0.0
4702,0,0,0,0,0,0,0,0.34716796875,-1.0703125,0.35791015625,10.15472412109375,6.9732666015625,29.07562255859375,545.4287719726562,0.0,0.0
4756,0,0,0,0,0,0,0,0.324951171875,-0.7587890625,0.3828125,5.7525634765625,-7.7667236328125,-9.521484375,545.4287719726562,0.0,0.0
4810,0,0,0,0,0,0,0,0.145751953125,-0.89453125,0.089111328125,57.830810546875,-55.8319091796875,10.94818115234375,545.4287719726562,0.0,0.0
4864,0,0,0,0,0,0,0,0.1875,-0.91455078125,0.40869140625,27.7099609375,-16.3421630859375,17.4560546875,545.4287719726562,0.0,0.0
4918,0,0,0,0,0,0,0,0.2294921875,-0.9638671875,0.066162109375,3.94439697265625,2.6092529296875,-3.70025634765625,545.4287719726562,0.0,0.0
4972,0,0,0,0,0,0,0,0.22216796875,-0.951416015625,0.276123046875,8.96453857421875,-10.49041748046875,-13.86260986328125,546.0681762695312,0.0,0.0
5026,0,0,0,0,0,0,0,0.240478515625,-0.931640625,0.212646484375,-11.25335693359375,16.6778564453125,-4.69207763671875,546.0681762695312,0.0,0.0
5080,0,0,0,0,0,0,0,0.153564453125,-1.057373046875,0.3603515625,-5.9051513671875,-22.6898193359375,10.1470947265625,546.0681762695312,0.0,0.0
5134,0,0,0,0,0,0,0,0.242431640625,-0.915771484375,0.233154296875,-127.899169921875,36.43798828125,-32.12738037109375,546.0681762695312,0.0,0.0
