Timestamp_ms,GPS_Year,GPS_Month,GPS_Day,GPS_Hour,GPS_Min,GPS_Sec,Time_Valid,Accel_X(G),Accel_Y(G),Accel_Z(G),Gyro_X(deg/s),Gyro_Y(deg/s),Gyro_Z(deg/s),Baro_Altitude(m),Latitude,Longitude,GPS_Altitude(m),PDOP,Fix_Type,Satellites,SpeedLeft,SpeedRight,Vbus,Iq,RPM_TIM2CH1,RPM_TIM5CH2,Temp1,Temp2
11571,1980,1,6,0,0,50,0,0.01708984375,1.0009765625,0.220458984375,3.91387939453125,1.96075439453125,-0.40435791015625,562.5506591796875,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,16.96439552307129,0.0,0.0,179.99781799316406,0.0,27.0,27.25
11621,1980,1,6,0,0,50,0,0.0185546875,0.998291015625,0.224365234375,3.89862060546875,1.6937255859375,-0.1068115234375,562.5506591796875,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,16.96439552307129,0.0,0.0,179.99781799316406,0.0,27.0,27.25
11671,1980,1,6,0,0,50,0,0.015625,1.006591796875,0.213623046875,3.6163330078125,1.861572265625,0.0,562.5506591796875,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,16.96439552307129,0.0,0.0,179.99781799316406,0.0,27.0,27.25
11721,1980,1,6,0,0,50,0,0.01416015625,1.010498046875,0.220458984375,3.56292724609375,1.9683837890625,-0.30517578125,562.5506591796875,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,16.96439552307129,0.0,0.0,179.99781799316406,0.0,27.0,27.25
11771,1980,1,6,0,0,50,0,0.014404296875,1.008056640625,0.22021484375,3.60107421875,2.08282470703125,-0.213623046875,562.5506591796875,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,16.96439552307129,0.0,0.0,179.99781799316406,0.0,27.0,27.25
11821,1980,1,6,0,0,50,0,0.01171875,1.005859375,0.21923828125,3.7689208984375,1.9683837890625,0.12969970703125,562.5506591796875,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,16.96439552307129,0.0,0.0,179.99781799316406,0.0,27.0,27.25
11871,1980,1,6,0,0,50,0,0.015380859375,1.009033203125,0.220703125,4.119873046875,1.8463134765625,0.091552734375,562.5506591796875,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,16.96439552307129,0.0,0.0,179.99781799316406,0.0,27.0,27.25
11921,1980,1,6,0,0,50,0,0.013916015625,1.00390625,0.218994140625,3.42559814453125,1.9378662109375,-0.1678466796875,562.5506591796875,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,16.96439552307129,0.0,0.0,179.99781799316406,0.0,27.0,27.25
11971,1980,1,6,0,0,50,0,0.014404296875,1.003173828125,0.219970703125,3.570556640625,1.80816650390625,-0.18310546875,562.7885131835938,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,16.96439552307129,0.0,0.0,179.99781799316406,0.0,27.0,27.25
12021,1980,1,6,0,0,50,0,0.01953125,1.003662109375,0.224853515625,3.70025634765625,1.9989013671875,0.06103515625,562.7885131835938,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,16.96439552307129,0.0,0.0,179.99781799316406,0.0,27.0,27.25
12071,1980,1,6,0,0,51,0,0.016845703125,1.001220703125,0.216064453125,3.9520263671875,1.7547607421875,-0.19073486328125,562.7885131835938,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,16.96439552307129,0.0,0.0,179.99781799316406,0.0,27.0,27.25
12121,1980,1,6,0,0,51,0,0.01904296875,1.003173828125,0.21923828125,4.17327880859375,1.88446044921875,-0.03814697265625,562.7885131835938,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,16.96439552307129,0.0,0.0,179.99781799316406,0.0,27.0,27.25
12171,1980,1,6,0,0,51,0,0.013427734375,1.0087890625,0.21923828125,3.36456298828125,1.861572265625,0.0152587890625,562.7885131835938,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,16.96439552307129,0.0,0.0,179.99781799316406,0.0,27.0,27.25
12221,1980,1,6,0,0,51,0,0.01171875,1.006103515625,0.21533203125,3.70025634765625,2.0599365234375,-0.0457763671875,562.7885131835938,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,778.8817138671875,0.0,0.0,8264.19140625,0.0,27.0,27.25
12271,1980,1,6,0,0,51,0,0.01318359375,1.0029296875,0.22509765625,3.66973876953125,2.0904541015625,0.20599365234375,562.7885131835938,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,778.8817138671875,0.0,0.0,8264.19140625,0.0,27.0,27.25
12321,1980,1,6,0,0,51,0,0.014892578125,1.005615234375,0.212158203125,3.77655029296875,1.82342529296875,-0.30517578125,562.7885131835938,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,778.8817138671875,0.0,0.0,8264.19140625,0.0,27.0,27.25
12371,1980,1,6,0,0,51,0,0.013671875,1.00634765625,0.21630859375,3.44085693359375,1.953125,0.030517578125,562.7885131835938,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,778.8817138671875,0.0,0.0,8264.19140625,0.0,27.0,27.25
12421,1980,1,6,0,0,51,0,0.017822265625,1.004150390625,0.217041015625,3.65447998046875,1.8463134765625,-0.11444091796875,562.7885131835938,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,778.8817138671875,0.0,0.0,8264.19140625,0.0,27.0,27.25
12471,1980,1,6,0,0,51,0,0.016357421875,1.00634765625,0.2236328125,3.5400390625,2.2125244140625,0.0,562.7885131835938,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,778.8817138671875,0.0,0.0,8264.19140625,0.0,27.0,27.25
12521,1980,1,6,0,0,51,0,0.0166015625,1.004638671875,0.2255859375,3.9215087890625,1.79290771484375,0.1068115234375,562.7885131835938,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,778.8817138671875,0.0,0.0,8264.19140625,0.0,27.0,27.25
12571,1980,1,6,0,0,51,0,0.01220703125,1.002197265625,0.21630859375,3.631591796875,2.26593017578125,0.244140625,562.7885131835938,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,778.8817138671875,0.0,0.0,8264.19140625,0.0,27.0,27.25
12621,1980,1,6,0,0,51,0,0.015625,1.004638671875,0.22509765625,3.23486328125,2.20489501953125,-0.0152587890625,562.7885131835938,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,778.8817138671875,0.0,0.0,8264.19140625,0.0,27.0,27.25
12671,1980,1,6,0,0,51,0,0.014404296875,1.0029296875,0.2216796875,3.51715087890625,2.15911865234375,-0.00762939453125,562.7885131835938,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,778.8817138671875,0.0,0.0,8264.19140625,0.0,27.0,27.25
12721,1980,1,6,0,0,51,0,0.0166015625,1.0029296875,0.21875,3.71551513671875,2.31170654296875,-0.1220703125,562.7885131835938,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,778.8817138671875,0.0,0.0,8264.19140625,0.0,27.0,27.25
12771,1980,1,6,0,0,51,0,0.015869140625,1.0048828125,0.22119140625,3.875732421875,1.53350830078125,0.0457763671875,562.7885131835938,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,778.8817138671875,0.0,0.0,8264.19140625,0.0,27.0,27.25
12821,1980,1,6,0,0,51,0,0.0166015625,1.006103515625,0.220947265625,3.63922119140625,2.00653076171875,-0.06866455078125,562.7885131835938,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,778.8817138671875,0.0,0.0,8264.19140625,0.0,27.0,27.25
12871,1980,1,6,0,0,51,0,0.0166015625,1.007080078125,0.2158203125,3.53240966796875,2.34222412109375,-0.091552734375,562.7885131835938,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,778.8817138671875,0.0,0.0,8264.19140625,0.0,27.0,27.25
12921,1980,1,6,0,0,51,0,0.015625,1.000244140625,0.22021484375,3.509521484375,2.2430419921875,-0.091552734375,562.426513671875,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,778.8817138671875,0.0,0.0,8264.19140625,0.0,27.0,27.25
12971,1980,1,6,0,0,51,0,0.016357421875,1.0029296875,0.226806640625,4.119873046875,1.9073486328125,-0.41961669921875,562.426513671875,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,778.8817138671875,0.0,0.0,8264.19140625,0.0,27.0,27.25
13021,1980,1,6,0,0,51,0,0.0146484375,1.00634765625,0.21630859375,3.6773681640625,2.044677734375,-0.1373291015625,562.426513671875,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,778.8817138671875,0.0,0.0,8264.19140625,0.0,27.0,27.25
13071,1980,1,6,0,0,52,0,0.0166015625,1.008056640625,0.215576171875,3.51715087890625,1.83868408203125,-0.12969970703125,562.426513671875,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,778.8817138671875,0.0,0.0,8264.19140625,0.0,27.0,27.25
13121,1980,1,6,0,0,52,0,0.011474609375,1.004638671875,0.219970703125,3.77655029296875,1.922607421875,-0.22125244140625,562.426513671875,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,778.8817138671875,0.0,0.0,8264.19140625,0.0,27.0,27.25
13171,1980,1,6,0,0,52,0,0.014892578125,1.007080078125,0.222900390625,3.71551513671875,2.25830078125,-0.06103515625,562.426513671875,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,778.8817138671875,0.0,0.0,8264.19140625,0.0,27.0,27.25
13221,1980,1,6,0,0,52,0,0.013427734375,1.00830078125,0.217529296875,3.875732421875,1.9683837890625,0.0762939453125,562.426513671875,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,5.654797077178955,0.0,0.0,59.9992561340332,0.0,27.0,27.25
13271,1980,1,6,0,0,52,0,0.017333984375,1.005615234375,0.223388671875,3.70025634765625,1.7547607421875,-0.14495849609375,562.426513671875,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,5.654797077178955,0.0,0.0,59.9992561340332,0.0,27.0,27.25
13321,1980,1,6,0,0,52,0,0.013427734375,1.00537109375,0.225341796875,3.62396240234375,2.12860107421875,-0.1220703125,562.426513671875,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,5.654797077178955,0.0,0.0,59.9992561340332,0.0,27.0,27.25
13371,1980,1,6,0,0,52,0,0.018310546875,1.00146484375,0.224365234375,3.42559814453125,1.8768310546875,-0.29754638671875,562.426513671875,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,5.654797077178955,0.0,0.0,59.9992561340332,0.0,27.0,27.25
13421,1980,1,6,0,0,52,0,0.015380859375,1.00390625,0.225830078125,4.150390625,1.953125,-0.11444091796875,562.426513671875,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,5.654797077178955,0.0,0.0,59.9992561340332,0.0,27.0,27.25
13471,1980,1,6,0,0,52,0,0.013916015625,1.007080078125,0.216064453125,3.8299560546875,1.94549560546875,-0.091552734375,562.426513671875,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,5.654797077178955,0.0,0.0,59.9992561340332,0.0,27.0,27.25
13521,1980,1,6,0,0,52,0,0.0185546875,1.0048828125,0.216796875,3.57818603515625,1.77001953125,-0.12969970703125,562.426513671875,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,5.654797077178955,0.0,0.0,59.9992561340332,0.0,27.0,27.25
13571,1980,1,6,0,0,52,0,0.016845703125,1.004150390625,0.2216796875,3.662109375,1.73187255859375,0.11444091796875,562.426513671875,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,5.654797077178955,0.0,0.0,59.9992561340332,0.0,27.0,27.25
13621,1980,1,6,0,0,52,0,0.017822265625,1.0078125,0.225830078125,3.86810302734375,1.953125,-0.1220703125,562.426513671875,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,5.654797077178955,0.0,0.0,59.9992561340332,0.0,27.0,27.25
13671,1980,1,6,0,0,52,0,0.01123046875,1.006103515625,0.218017578125,3.9520263671875,1.99127197265625,-0.1220703125,562.426513671875,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,5.654797077178955,0.0,0.0,59.9992561340332,0.0,27.0,27.25
13721,1980,1,6,0,0,52,0,0.01904296875,1.0068359375,0.215576171875,3.15093994140625,1.9683837890625,-0.06103515625,562.426513671875,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,5.654797077178955,0.0,0.0,59.9992561340332,0.0,27.0,27.25
13771,1980,1,6,0,0,52,0,0.107177734375,1.006591796875,0.219482421875,39.58892822265625,-6.6070556640625,9.04083251953125,562.426513671875,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,5.654797077178955,0.0,0.0,59.9992561340332,0.0,27.0,27.25
13821,1980,1,6,0,0,52,0,-0.0166015625,1.0224609375,0.18212890625,-4.058837890625,10.81085205078125,-0.96893310546875,562.426513671875,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,5.654797077178955,0.0,0.0,59.9992561340332,0.0,27.0,27.25
13871,1980,1,6,0,0,52,0,-0.05224609375,1.046630859375,0.142822265625,-1.35040283203125,7.39288330078125,-3.1890869140625,562.72509765625,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,5.654797077178955,0.0,0.0,59.9992561340332,0.0,27.0,27.25
13921,1980,1,6,0,0,52,0,0.014404296875,1.00048828125,0.22412109375,0.80108642578125,3.997802734375,0.5340576171875,562.72509765625,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,5.654797077178955,0.0,0.0,59.9992561340332,0.0,27.0,27.25
13971,1980,1,6,0,0,52,0,0.009521484375,1.012939453125,0.2099609375,5.889892578125,0.06103515625,0.48828125,562.72509765625,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,5.654797077178955,0.0,0.0,59.9992561340332,0.0,27.0,27.25
14021,1980,1,6,0,0,52,0,0.016357421875,1.005859375,0.21337890625,3.50189208984375,1.2969970703125,-0.1220703125,562.72509765625,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,5.654797077178955,0.0,0.0,59.9992561340332,0.0,27.0,27.25
14071,1980,1,6,0,0,53,0,0.015625,1.00439453125,0.20947265625,4.23431396484375,2.3956298828125,-0.091552734375,562.72509765625,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,5.654797077178955,0.0,0.0,59.9992561340332,0.0,27.0,27.25
14121,1980,1,6,0,0,53,0,0.0126953125,1.00927734375,0.229736328125,3.41033935546875,2.3345947265625,-0.64849853515625,562.72509765625,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,5.654797077178955,0.0,0.0,59.9992561340332,0.0,27.0,27.25
14171,1980,1,6,0,0,53,0,0.0166015625,1.001220703125,0.229736328125,1.4190673828125,2.0904541015625,-0.4119873046875,562.72509765625,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,5.654797077178955,0.0,0.0,59.9992561340332,0.0,27.0,27.25
14221,1980,1,6,0,0,53,0,0.020263671875,0.998291015625,0.223388671875,4.241943359375,1.708984375,-0.6561279296875,562.72509765625,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,5.654797077178955,0.0,0.0,59.9992561340332,0.0,27.0,27.25
14271,1980,1,6,0,0,53,0,0.0185546875,1.00341796875,0.215087890625,5.9814453125,1.52587890625,0.03814697265625,562.72509765625,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,5.654797077178955,0.0,0.0,59.9992561340332,0.0,27.0,27.25
14321,1980,1,6,0,0,53,0,-0.00537109375,1.0078125,0.19384765625,8.64410400390625,4.058837890625,-0.457763671875,562.72509765625,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,5.654797077178955,0.0,0.0,59.9992561340332,0.0,27.0,27.25
14371,1980,1,6,0,0,53,0,0.020263671875,0.998046875,0.2353515625,9.92584228515625,-1.57928466796875,0.78582763671875,562.72509765625,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,5.654797077178955,0.0,0.0,59.9992561340332,0.0,27.0,27.25
14421,1980,1,6,0,0,53,0,0.015625,1.00341796875,0.2197265625,2.13623046875,2.70843505859375,-0.5340576171875,562.72509765625,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,5.654797077178955,0.0,0.0,59.9992561340332,0.0,27.0,27.25
14471,1980,1,6,0,0,53,0,0.0166015625,1.0078125,0.2236328125,3.936767578125,1.7547607421875,0.54168701171875,562.72509765625,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,5.654797077178955,0.0,0.0,59.9992561340332,0.0,27.0,27.3125
14521,1980,1,6,0,0,53,0,0.0107421875,1.006103515625,0.2216796875,3.42559814453125,2.55584716796875,-0.1373291015625,562.72509765625,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,5.654797077178955,0.0,0.0,59.9992561340332,0.0,27.0,27.3125
14571,1980,1,6,0,0,53,0,0.02392578125,1.00146484375,0.176025390625,0.05340576171875,2.349853515625,-0.09918212890625,562.72509765625,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,5.654797077178955,0.0,0.0,59.9992561340332,0.0,27.0,27.3125
14621,1980,1,6,0,0,53,0,0.011474609375,1.001708984375,0.214599609375,-2.06756591796875,4.03594970703125,-1.41143798828125,562.72509765625,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,5.654797077178955,0.0,0.0,59.9992561340332,0.0,27.0,27.3125
14671,1980,1,6,0,0,53,0,-0.125244140625,0.94775390625,0.125,14.83917236328125,-2.99072265625,-4.2266845703125,562.72509765625,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,5.654797077178955,0.0,0.0,59.9992561340332,0.0,27.0,27.3125
14721,1980,1,6,0,0,53,0,0.019287109375,0.997314453125,0.217041015625,5.2642822265625,1.28936767578125,0.17547607421875,562.72509765625,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,5.654797077178955,0.0,0.0,59.9992561340332,0.0,27.0,27.3125
14771,1980,1,6,0,0,53,0,0.01513671875,1.005126953125,0.224365234375,0.6103515625,3.3721923828125,-1.10626220703125,562.72509765625,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,5.654797077178955,0.0,0.0,59.9992561340332,0.0,27.0,27.3125
14821,1980,1,6,0,0,53,0,0.01220703125,1.004150390625,0.22021484375,3.0975341796875,2.1820068359375,0.05340576171875,561.7685546875,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,5.654797077178955,0.0,0.0,59.9992561340332,0.0,27.0,27.3125
14871,1980,1,6,0,0,53,0,0.013671875,1.0029296875,0.219970703125,4.75311279296875,0.93841552734375,0.25177001953125,561.7685546875,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,5.654797077178955,0.0,0.0,59.9992561340332,0.0,27.0,27.3125
14921,1980,1,6,0,0,53,0,0.051025390625,0.984375,0.248291015625,2.227783203125,1.953125,-2.22015380859375,561.7685546875,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,5.654797077178955,0.0,0.0,59.9992561340332,0.0,27.0,27.3125
14971,1980,1,6,0,0,53,0,0.003662109375,1.0048828125,0.27099609375,15.869140625,-0.35858154296875,-0.00762939453125,561.7685546875,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,5.654797077178955,0.0,0.0,59.9992561340332,0.0,27.0,27.3125
15021,1980,1,6,0,0,53,0,0.0126953125,1.008544921875,0.224853515625,-6.35528564453125,5.01251220703125,-1.07574462890625,561.7685546875,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,5.654797077178955,0.0,0.0,59.9992561340332,0.0,27.0,27.3125
15071,1980,1,6,0,0,54,0,0.000244140625,1.00634765625,0.205810546875,9.429931640625,1.36566162109375,0.1373291015625,561.7685546875,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,5.654797077178955,0.0,0.0,59.9992561340332,0.0,27.0,27.3125
15121,1980,1,6,0,0,54,0,0.00830078125,1.005615234375,0.198974609375,4.81414794921875,-0.00762939453125,-0.640869140625,561.7685546875,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,5.654797077178955,0.0,0.0,59.9992561340332,0.0,27.0,27.3125
15171,1980,1,6,0,0,54,0,0.000732421875,1.0126953125,0.095458984375,-7.30133056640625,5.76019287109375,-4.1351318359375,561.7685546875,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,5.654797077178955,0.0,0.0,59.9992561340332,0.0,27.0,27.3125
15221,1980,1,6,0,0,54,0,0.025390625,1.00048828125,0.182861328125,-7.91168212890625,6.3629150390625,-3.662109375,561.7685546875,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,5.654797077178955,0.0,0.0,59.9992561340332,0.0,27.0,27.3125
15271,1980,1,6,0,0,54,0,0.037841796875,1.00634765625,0.238037109375,8.97216796875,3.936767578125,0.98419189453125,561.7685546875,0.0,0.0,-17.0,99.98999786376953,0,0,0.0,5.654797077178955,0.0,0.0,59.9992561340332,0.0,27.0,27.3125
