Timestamp_ms,GPS_Year,GPS_Month,GPS_Day,GPS_Hour,GPS_Min,GPS_Sec,Time_Valid,Accel_X(G),Accel_Y(G),Accel_Z(G),Gyro_X(deg/s),Gyro_Y(deg/s),Gyro_Z(deg/s),Baro_Altitude(m),Latitude,Longitude,GPS_Altitude(m),PDOP,Fix_Type,Satellites
3176529920,36864,122,63,0,224,186,62,3.71551513671875,1.983642578125,-0.0457763671875,559.8264770507812,0.0,0.0,-17.0,99.98999786376953,2.090165854473593e-26,2.8287096058187527e-34,1.017815577380388e-28,16,0
3176857600,45056,121,63,0,64,182,62,3.77655029296875,1.68609619140625,-0.08392333984375,559.8264770507812,0.0,0.0,-17.0,99.98999786376953,2.6051342534018694e-26,2.8287096058187527e-34,1.017815577380388e-28,16,0
3177906176,28672,123,63,0,64,181,62,3.91387939453125,1.86920166015625,-0.274658203125,559.8264770507812,0.0,0.0,-17.0,99.98999786376953,3.6148762120847645e-26,2.8287096058187527e-34,1.017815577380388e-28,16,0
3178102784,36864,122,63,0,0,180,62,3.92913818359375,1.64794921875,-0.1068115234375,559.8264770507812,0.0,0.0,-17.0,99.98999786376953,4.6246181707676596e-26,2.8287096058187527e-34,1.017815577380388e-28,16,0
3178233856,0,124,63,0,192,179,62,3.9520263671875,1.76239013671875,-0.0762939453125,559.8264770507812,0.0,0.0,-17.0,99.98999786376953,6.098841430444686e-26,2.8287096058187527e-34,1.017815577380388e-28,16,0
3176595456,16384,122,63,0,64,182,62,3.9825439453125,1.82342529296875,-0.4119873046875,560.666748046875,0.0,0.0,-17.0,99.98999786376953,8.118325347810477e-26,2.8287096058187527e-34,1.017815577380388e-28,16,0
3178889216,45056,123,63,0,64,152,62,-2.93731689453125,1.40380859375,1.97601318359375,560.666748046875,0.0,0.0,-17.0,99.98999786376953,1.0137809265176267e-25,2.8287096058187527e-34,1.017815577380388e-28,16,0
3175481344,20480,124,63,0,128,180,62,-8.17108154296875,5.36346435546875,-1.74713134765625,560.666748046875,0.0,0.0,-17.0,99.98999786376953,1.3974828708171268e-25,2.8287096058187527e-34,1.017815577380388e-28,16,0
3167748096,53248,123,63,0,224,175,62,3.4942626953125,2.8076171875,-1.7852783203125,560.666748046875,0.0,0.0,-17.0,99.98999786376953,1.8013796542902849e-25,2.8287096058187527e-34,1.017815577380388e-28,16,0
3177185280,32768,123,63,0,0,187,62,6.744384765625,0.90789794921875,1.5716552734375,560.666748046875,0.0,0.0,-17.0,99.98999786376953,2.3426013441443167e-25,2.8287096058187527e-34,1.017815577380388e-28,16,0
3163553792,36864,123,63,0,224,163,62,15.22064208984375,-4.49371337890625,11.71875,560.666748046875,0.0,0.0,-17.0,99.98999786376953,3.1503949110906327e-25,2.8287096058187527e-34,1.017815577380388e-28,16,0
3167879168,49152,120,63,0,32,227,62,26.8096923828125,-6.98089599609375,7.45391845703125,560.666748046875,0.0,0.0,-17.0,99.98999786376953,3.958188478036949e-25,2.8287096058187527e-34,1.017815577380388e-28,16,0
3186065408,45056,125,63,0,64,156,62,45.3033447265625,-21.88873291015625,3.387451171875,560.666748046875,0.0,0.0,-17.0,99.98999786376953,5.3960610272013915e-25,2.8287096058187527e-34,1.017815577380388e-28,16,0
3187867648,55296,128,63,0,192,201,62,157.2265625,-31.63909912109375,66.9097900390625,560.666748046875,0.0,0.0,-17.0,99.98999786376953,7.011648161094024e-25,2.8287096058187527e-34,1.017815577380388e-28,16,0
964689920,18432,133,63,0,128,105,62,54.08477783203125,-19.64569091796875,85.31951904296875,560.666748046875,0.0,0.0,-17.0,99.98999786376953,8.982664464443035e-25,2.8287096058187527e-34,1.017815577380388e-28,16,0
1044414464,49152,144,63,0,0,39,61,53.955078125,-56.3812255859375,145.98846435546875,560.666748046875,0.0,0.0,-17.0,99.98999786376953,1.22138387322283e-24,2.8287096058187527e-34,1.017815577380388e-28,16,0
1047150592,61440,121,63,0,0,66,61,86.25030517578125,-41.90826416015625,158.01239013671875,560.666748046875,0.0,0.0,-17.0,99.98999786376953,1.5445013000013564e-24,2.8287096058187527e-34,1.017815577380388e-28,16,0
1058115584,51200,163,63,0,0,183,61,92.8802490234375,-64.68963623046875,143.0816650390625,560.666748046875,0.0,0.0,-17.0,99.98999786376953,2.0808762284537102e-24,2.8287096058187527e-34,1.017815577380388e-28,16,0
1054892032,40960,50,63,0,0,122,189,13.90838623046875,-14.35089111328125,83.00018310546875,560.666748046875,0.0,0.0,-17.0,99.98999786376953,2.727111082010763e-24,2.8287096058187527e-34,1.017815577380388e-28,17,0
1058582528,8192,80,63,0,0,107,189,56.17523193359375,-14.32037353515625,46.356201171875,560.666748046875,0.0,0.0,-17.0,99.98999786376953,3.437969420923521e-24,2.8287096058187527e-34,1.017815577380388e-28,17,0
1056129024,28672,49,63,0,64,22,190,5.6610107421875,5.645751953125,24.58953857421875,560.666748046875,0.0,0.0,-17.0,99.98999786376953,4.730439128037627e-24,2.8287096058187527e-34,1.017815577380388e-28,17,0
1058017280,28672,80,63,0,0,138,188,22.796630859375,27.06146240234375,-6.591796875,560.666748046875,0.0,0.0,-17.0,99.98999786376953,6.022908835151733e-24,2.8287096058187527e-34,1.017815577380388e-28,17,0
